기상상태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 연령,피해운전자 상해정도,ECLO,시간,도로형태1,도로형태2
비,젖음/습기,차대차,측면충돌,직진우회전진행방해,이륜,57세,경상,승용,37세,상해없음,3,22,교차로,교차로안
맑음,건조,차대차,기타,안전거리미확보,승용,58세,상해없음,승용,46세,경상,3,23,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,승용,45세,부상신고,승용,53세,경상,7,5,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,승용,34세,상해없음,화물,59세,경상,3,14,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,63세,상해없음,승용,18세,경상,12,15,교차로,교차로안
맑음,건조,차대차,측면충돌,중앙선침범,승용,37세,상해없음,승용,59세,경상,3,18,기타,기타
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,71세,경상,승용,36세,경상,12,18,교차로,교차로안
맑음,건조,차대차,기타,안전거리미확보,승용,61세,상해없음,이륜,39세,부상신고,1,18,기타,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,31세,경상,이륜,39세,경상,9,19,단일로,기타
맑음,건조,차대차,측면충돌,중앙선침범,승용,48세,상해없음,승용,26세,경상,6,20,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,승합,56세,상해없음,자전거,68세,중상,5,21,교차로,교차로안
맑음,건조,차대차,측면충돌,중앙선침범,승용,28세,상해없음,승용,26세,경상,6,21,교차로,교차로부근
맑음,건조,차대차,기타,신호위반,승용,26세,경상,승용,52세,상해없음,3,9,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,67세,상해없음,이륜,50세,경상,3,11,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승합,37세,상해없음,승합,50세,상해없음,6,12,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승용,56세,상해없음,승용,57세,경상,9,13,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,승용,57세,상해없음,이륜,51세,경상,3,14,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,49세,상해없음,승용,21세,중상,7,17,교차로,교차로부근
맑음,건조,차대차,기타,안전거리미확보,이륜,36세,경상,승용,61세,상해없음,3,17,단일로,기타
맑음,건조,차대차,추돌,신호위반,승용,35세,상해없음,승용,52세,중상,14,18,교차로,교차로부근
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,60세,경상,승용,57세,경상,6,19,교차로,교차로안
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,40세,상해없음,승용,63세,중상,5,19,교차로,교차로부근
맑음,건조,차대차,정면충돌,중앙선침범,승용,56세,경상,승합,55세,경상,6,20,교차로,교차로안
맑음,건조,차대차,추돌,안전거리미확보,승용,57세,상해없음,승용,33세,경상,6,20,교차로,교차로부근
비,젖음/습기,차대차,추돌,안전거리미확보,승합,55세,상해없음,승용,51세,경상,3,21,교차로,교차로부근
맑음,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,59세,상해없음,승용,34세,상해없음,3,22,교차로,교차로안
비,젖음/습기,차대사람,횡단중,보행자보호의무위반,승용,45세,상해없음,보행자,33세,중상,5,9,교차로,교차로횡단보도내
맑음,젖음/습기,차대차,측면충돌,직진우회전진행방해,승용,59세,경상,승용,40세,부상신고,4,12,교차로,교차로안
흐림,젖음/습기,차대차,기타,안전거리미확보,승용,53세,상해없음,화물,36세,경상,3,13,단일로,기타
흐림,젖음/습기,차대차,측면충돌,신호위반,이륜,59세,상해없음,승용,18세,경상,3,13,교차로,교차로안
흐림,젖음/습기,차대차,기타,신호위반,화물,58세,상해없음,이륜,42세,중상,5,15,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,46세,상해없음,승용,22세,경상,6,16,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,24세,상해없음,승용,53세,경상,3,20,단일로,기타
맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,32세,상해없음,보행자,28세,경상,3,7,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승용,67세,상해없음,승합,38세,부상신고,1,10,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,승용,54세,부상신고,화물,50세,경상,4,12,교차로,교차로안
맑음,건조,차대차,정면충돌,중앙선침범,화물,51세,상해없음,승용,50세,경상,3,14,단일로,기타
맑음,건조,차대차,추돌,중앙선침범,이륜,25세,상해없음,승용,42세,경상,12,16,단일로,기타
맑음,건조,차대사람,차도통행중,보행자보호의무위반,화물,66세,상해없음,보행자,65세,중상,5,17,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,20세,상해없음,승용,28세,경상,6,18,교차로,교차로부근
맑음,건조,차대차,추돌,안전거리미확보,승용,49세,상해없음,승용,44세,경상,6,18,단일로,기타
맑음,건조,차대사람,기타,보행자보호의무위반,이륜,24세,상해없음,보행자,39세,중상,5,19,교차로,교차로부근
맑음,건조,차대차,측면충돌,신호위반,승용,24세,상해없음,승용,48세,경상,3,21,교차로,교차로안
맑음,건조,차대차,기타,안전거리미확보,승용,56세,상해없음,승용,22세,경상,9,22,교차로,교차로부근
맑음,건조,차대차,기타,신호위반,승용,48세,상해없음,승용,65세,상해없음,3,23,교차로,교차로안
맑음,건조,차대차,기타,중앙선침범,승용,35세,상해없음,화물,34세,경상,3,8,교차로,교차로부근
맑음,건조,차대사람,횡단중,신호위반,승용,48세,상해없음,보행자,33세,중상,5,9,교차로,교차로부근
맑음,건조,차대차,측면충돌,안전거리미확보,승용,58세,상해없음,승용,47세,경상,3,11,교차로,교차로부근
맑음,건조,차대차,정면충돌,신호위반,이륜,18세,경상,승용,62세,상해없음,3,18,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,원동기,58세,상해없음,원동기,22세,경상,3,18,단일로,기타
맑음,건조,차대차,측면충돌,직진우회전진행방해,승용,52세,상해없음,이륜,16세,경상,3,19,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,27세,상해없음,승용,34세,경상,3,19,단일로,기타
맑음,건조,차대차,기타,안전거리미확보,승용,71세,상해없음,승용,59세,상해없음,6,21,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,24세,상해없음,승용,32세,경상,3,23,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,원동기,16세,경상,승용,67세,경상,6,0,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,승용,54세,상해없음,화물,63세,경상,6,5,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,특수,47세,상해없음,승용,49세,경상,6,9,교차로,교차로부근
맑음,건조,차대차,측면충돌,신호위반,승용,69세,상해없음,자전거,65세,경상,3,10,교차로,교차로횡단보도내
맑음,건조,차대차,측면충돌,신호위반,승합,51세,상해없음,화물,52세,중상,5,11,교차로,교차로안
맑음,건조,차대차,기타,신호위반,이륜,38세,중상,승용,30세,경상,8,11,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,69세,상해없음,자전거,63세,경상,3,12,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,58세,상해없음,승용,63세,경상,3,12,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승용,28세,상해없음,이륜,22세,중상,5,14,단일로,기타
맑음,건조,차대사람,기타,보행자보호의무위반,이륜,26세,상해없음,보행자,43세,중상,5,16,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승용,65세,경상,승용,71세,경상,18,16,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,52세,부상신고,이륜,24세,경상,4,17,단일로,기타
맑음,건조,차대차,기타,직진우회전진행방해,승용,62세,상해없음,자전거,49세,경상,3,17,교차로,교차로안
맑음,건조,차대차,기타,안전거리미확보,승용,39세,상해없음,이륜,25세,상해없음,3,18,기타,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,66세,상해없음,화물,66세,상해없음,9,19,단일로,기타
흐림,건조,차대차,추돌,안전거리미확보,이륜,38세,경상,이륜,40세,경상,6,19,교차로,교차로부근
맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,60세,상해없음,화물,35세,중상,11,6,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,승용,67세,상해없음,승용,32세,경상,3,9,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,승용,62세,상해없음,원동기,35세,경상,3,12,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,승용,49세,상해없음,이륜,37세,중상,5,13,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,승용,46세,중상,승용,52세,중상,10,14,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,39세,상해없음,승용,60세,상해없음,5,14,교차로,교차로부근
맑음,건조,차대차,측면충돌,안전거리미확보,승용,54세,기타불명,승용,48세,경상,6,14,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,이륜,51세,부상신고,승용,49세,경상,7,17,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,승용,25세,상해없음,승용,60세,중상,5,19,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,이륜,37세,경상,승용,28세,경상,9,19,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,이륜,31세,경상,이륜,60세,경상,6,0,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,52세,상해없음,승용,40세,경상,14,3,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,60세,상해없음,이륜,18세,부상신고,4,15,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,승용,43세,경상,승용,29세,경상,12,16,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,이륜,59세,상해없음,이륜,72세,중상,5,17,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,39세,상해없음,승용,62세,경상,6,18,기타,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,74세,상해없음,승용,18세,경상,12,18,단일로,기타
맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,44세,상해없음,이륜,49세,중상,5,18,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,이륜,57세,상해없음,이륜,37세,중상,5,19,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,67세,상해없음,이륜,22세,경상,3,19,교차로,교차로부근
맑음,건조,차대차,정면충돌,중앙선침범,원동기,31세,상해없음,자전거,45세,중상,5,20,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,승용,45세,상해없음,승용,59세,중상,8,0,교차로,교차로안
맑음,건조,차대차,기타,안전거리미확보,승용,32세,상해없음,이륜,20세,경상,3,18,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,69세,기타불명,이륜,22세,부상신고,4,19,기타,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승용,34세,상해없음,승용,72세,경상,3,20,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승용,39세,상해없음,승용,52세,중상,5,1,교차로,교차로부근
맑음,건조,차대차,추돌,안전거리미확보,승용,48세,상해없음,승용,45세,경상,3,8,교차로,교차로부근
맑음,건조,차대차,기타,안전거리미확보,승용,46세,상해없음,승용,22세,경상,6,19,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,승용,24세,상해없음,승용,21세,경상,3,20,교차로,교차로안
맑음,건조,차대차,기타,신호위반,승용,23세,상해없음,승용,37세,경상,6,21,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,42세,상해없음,이륜,52세,중상,5,21,교차로,교차로부근
맑음,건조,차대차,측면충돌,신호위반,승용,27세,상해없음,승용,37세,중상,5,23,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,34세,상해없음,승용,30세,경상,3,23,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,화물,44세,상해없음,승용,58세,경상,3,6,교차로,교차로부근
맑음,건조,차대차,추돌,신호위반,승용,29세,상해없음,승용,48세,경상,6,7,교차로,교차로안
맑음,건조,차대차,기타,중앙선침범,자전거,67세,경상,승용,70세,상해없음,3,9,교차로,교차로부근
